account_id,customer_id,branch_id,account_type,account_status,opened_date,currency,snapshot_date
ACC0000006691,CUST00001669,BR0014,LOAN,ACTIVE,7/16/2025,NPR,1/1/2026
ACC0000006692,CUST00000652,BR0011,CURRENT,ACTIVE,6/16/2021,NPR,1/1/2026
ACC0000006693,CUST00004779,BR0021,SAVINGS,ACTIVE,12/30/2024,NPR,1/1/2026
ACC0000006694,CUST00001480,BR0020,SAVINGS,ACTIVE,3/25/2024,NPR,1/1/2026
ACC0000006695,CUST00004192,BR0035,LOAN,ACTIVE,4/25/2023,NPR,1/1/2026
ACC0000006696,CUST00001370,BR0028,CURRENT,ACTIVE,4/28/2021,NPR,1/1/2026
ACC0000006697,CUST00002193,BR0040,SAVINGS,ACTIVE,6/20/2020,NPR,1/1/2026
ACC0000006698,CUST00000013,BR0015,CURRENT,ACTIVE,1/17/2020,NPR,1/1/2026
ACC0000006699,CUST00004019,BR0011,SAVINGS,ACTIVE,8/19/2019,NPR,1/1/2026
ACC0000006700,CUST00002115,BR0039,SAVINGS,ACTIVE,7/1/2023,NPR,1/1/2026
ACC0000006701,CUST00003499,BR0003,LOAN,ACTIVE,4/25/2020,NPR,1/1/2026
ACC0000006702,CUST00004918,BR0019,SAVINGS,ACTIVE,2/26/2023,NPR,1/1/2026
ACC0000006703,CUST00004371,BR0004,WALLET,ACTIVE,12/27/2023,NPR,1/1/2026
ACC0000006704,CUST00002316,BR0019,WALLET,ACTIVE,2/19/2021,NPR,1/1/2026
ACC0000006705,CUST00000136,BR0039,LOAN,BLOCKED,2/14/2024,NPR,1/1/2026
ACC0000006706,CUST00000434,BR0027,WALLET,ACTIVE,8/13/2025,NPR,1/1/2026
ACC0000006707,CUST00001859,BR0037,SALARY,ACTIVE,4/19/2019,NPR,1/1/2026
ACC0000006708,CUST00004782,BR0028,SALARY,ACTIVE,7/26/2021,NPR,1/1/2026
ACC0000006709,CUST00002122,BR0028,LOAN,ACTIVE,6/18/2022,NPR,1/1/2026
ACC0000006710,CUST00000149,BR0021,LOAN,ACTIVE,8/15/2023,NPR,1/1/2026
ACC0000006711,CUST00003145,BR0023,SAVINGS,ACTIVE,1/24/2020,NPR,1/1/2026
ACC0000006712,CUST00002573,BR0037,SALARY,ACTIVE,6/26/2021,NPR,1/1/2026
ACC0000006713,CUST00001691,BR0024,CURRENT,BLOCKED,7/26/2020,NPR,1/1/2026
ACC0000006714,CUST00002687,BR0015,CURRENT,ACTIVE,3/27/2020,NPR,1/1/2026
ACC0000006715,CUST00002595,BR0037,SAVINGS,ACTIVE,1/9/2020,NPR,1/1/2026
ACC0000006716,CUST00001030,BR0036,SALARY,ACTIVE,6/26/2024,NPR,1/1/2026
ACC0000006717,CUST00001562,BR0002,SALARY,ACTIVE,3/8/2019,NPR,1/1/2026
ACC0000006718,CUST00002787,BR0021,SAVINGS,ACTIVE,4/11/2020,NPR,1/1/2026
ACC0000006719,CUST00002160,BR0039,SAVINGS,DORMANT,12/26/2023,NPR,1/1/2026
ACC0000006720,CUST00003358,BR0036,LOAN,ACTIVE,3/13/2022,NPR,1/1/2026
ACC0000006721,CUST00003657,BR0012,SALARY,CLOSED,2/20/2021,NPR,1/1/2026
ACC0000006722,CUST00003124,BR0014,LOAN,ACTIVE,3/6/2022,NPR,1/1/2026
ACC0000006723,CUST00002631,BR0037,SAVINGS,ACTIVE,5/25/2025,NPR,1/1/2026
ACC0000006724,CUST00004038,BR0003,SALARY,DORMANT,11/7/2021,NPR,1/1/2026
ACC0000006725,CUST00003765,BR0009,WALLET,ACTIVE,12/16/2019,NPR,1/1/2026
ACC0000006726,CUST00004346,BR0028,CURRENT,ACTIVE,9/23/2020,NPR,1/1/2026
ACC0000006727,CUST00002839,BR0039,SAVINGS,ACTIVE,2/28/2020,NPR,1/1/2026
ACC0000006728,CUST00000473,BR0022,SALARY,ACTIVE,2/18/2023,NPR,1/1/2026
ACC0000006729,CUST00001312,BR0007,SALARY,DORMANT,11/8/2022,NPR,1/1/2026
ACC0000006730,CUST00004093,BR0017,SALARY,ACTIVE,3/17/2025,NPR,1/1/2026
ACC0000006731,CUST00003459,BR0014,LOAN,ACTIVE,4/16/2023,NPR,1/1/2026
ACC0000006732,CUST00003930,BR0028,CURRENT,ACTIVE,4/20/2020,NPR,1/1/2026
ACC0000006733,CUST00004763,BR0029,CURRENT,ACTIVE,2/22/2024,NPR,1/1/2026
ACC0000006734,CUST00003598,BR0004,WALLET,ACTIVE,11/26/2020,NPR,1/1/2026
ACC0000006735,CUST00003096,BR0009,LOAN,BLOCKED,10/27/2021,NPR,1/1/2026
ACC0000006736,CUST00004248,BR0032,LOAN,ACTIVE,5/10/2020,NPR,1/1/2026
ACC0000006737,CUST00002092,BR0012,LOAN,ACTIVE,7/29/2022,NPR,1/1/2026
ACC0000006738,CUST00001563,BR0001,WALLET,ACTIVE,6/14/2020,NPR,1/1/2026
ACC0000006739,CUST00004392,BR0003,SALARY,ACTIVE,12/3/2022,NPR,1/1/2026
ACC0000006740,CUST00001784,BR0016,LOAN,ACTIVE,5/14/2023,NPR,1/1/2026
ACC0000006741,CUST00004624,BR0038,CURRENT,ACTIVE,10/15/2020,NPR,1/1/2026
ACC0000006742,CUST00001831,BR0021,SALARY,ACTIVE,3/4/2020,NPR,1/1/2026
ACC0000006743,CUST00002621,BR0035,CURRENT,ACTIVE,6/9/2025,NPR,1/1/2026
ACC0000006744,CUST00003149,BR0030,SAVINGS,ACTIVE,7/4/2023,NPR,1/1/2026
ACC0000006745,CUST00004951,BR0032,CURRENT,ACTIVE,12/6/2020,NPR,1/1/2026
ACC0000006746,CUST00003881,BR0027,SALARY,ACTIVE,4/6/2025,NPR,1/1/2026
ACC0000006747,CUST00002725,BR0014,CURRENT,ACTIVE,2/16/2020,NPR,1/1/2026
ACC0000006748,CUST00004333,BR0024,SALARY,ACTIVE,4/21/2021,NPR,1/1/2026
ACC0000006749,CUST00003758,BR0010,LOAN,ACTIVE,11/25/2020,NPR,1/1/2026
ACC0000006750,CUST00002226,BR0025,SAVINGS,ACTIVE,2/2/2020,NPR,1/1/2026
ACC0000006751,CUST00003235,BR0035,SALARY,ACTIVE,10/30/2023,NPR,1/1/2026
ACC0000006752,CUST00003705,BR0011,SAVINGS,BLOCKED,1/13/2021,NPR,1/1/2026
ACC0000006753,CUST00001806,BR0029,LOAN,ACTIVE,9/23/2024,NPR,1/1/2026
ACC0000006754,CUST00002322,BR0024,WALLET,ACTIVE,4/22/2022,NPR,1/1/2026
ACC0000006755,CUST00003059,BR0006,CURRENT,ACTIVE,1/9/2022,NPR,1/1/2026
ACC0000006756,CUST00004569,BR0019,SALARY,ACTIVE,6/16/2020,NPR,1/1/2026
ACC0000006757,CUST00003198,BR0010,CURRENT,ACTIVE,6/29/2025,NPR,1/1/2026
ACC0000006758,CUST00002959,BR0024,LOAN,ACTIVE,1/2/2024,NPR,1/1/2026
ACC0000006759,CUST00004109,BR0022,SALARY,ACTIVE,8/3/2025,NPR,1/1/2026
ACC0000006760,CUST00004932,BR0006,SALARY,ACTIVE,8/10/2022,NPR,1/1/2026
ACC0000006761,CUST00000895,BR0039,SALARY,ACTIVE,8/14/2019,NPR,1/1/2026
ACC0000006762,CUST00000316,BR0008,WALLET,ACTIVE,12/26/2023,NPR,1/1/2026
ACC0000006763,CUST00002538,BR0035,LOAN,DORMANT,6/2/2022,NPR,1/1/2026
ACC0000006764,CUST00004585,BR0011,WALLET,ACTIVE,4/26/2025,NPR,1/1/2026
ACC0000006765,CUST00002096,BR0040,WALLET,CLOSED,10/25/2025,NPR,1/1/2026
ACC0000006766,CUST00004780,BR0026,WALLET,ACTIVE,7/7/2023,NPR,1/1/2026
ACC0000006767,CUST00000664,BR0035,WALLET,ACTIVE,5/7/2021,NPR,1/1/2026
ACC0000006768,CUST00004330,BR0004,WALLET,ACTIVE,2/23/2022,NPR,1/1/2026
ACC0000006769,CUST00002837,BR0022,SALARY,ACTIVE,6/6/2021,NPR,1/1/2026
ACC0000006770,CUST00000799,BR0040,CURRENT,ACTIVE,9/24/2021,NPR,1/1/2026
ACC0000006771,CUST00000600,BR0033,WALLET,CLOSED,5/5/2021,NPR,1/1/2026
ACC0000006772,CUST00001360,BR0005,SAVINGS,ACTIVE,3/4/2020,NPR,1/1/2026
ACC0000006773,CUST00004233,BR0040,WALLET,ACTIVE,2/12/2024,NPR,1/1/2026
ACC0000006774,CUST00002198,BR0038,WALLET,ACTIVE,11/27/2022,NPR,1/1/2026
ACC0000006775,CUST00002550,BR0005,WALLET,ACTIVE,3/18/2022,NPR,1/1/2026
ACC0000006776,CUST00001218,BR0040,WALLET,ACTIVE,2/19/2022,NPR,1/1/2026
ACC0000006777,CUST00002649,BR0011,LOAN,DORMANT,1/6/2020,NPR,1/1/2026
ACC0000006778,CUST00001238,BR0016,WALLET,ACTIVE,10/18/2022,NPR,1/1/2026
ACC0000006779,CUST00004399,BR0009,SALARY,ACTIVE,7/21/2020,NPR,1/1/2026
ACC0000006780,CUST00002432,BR0007,LOAN,BLOCKED,9/12/2023,NPR,1/1/2026
ACC0000006781,CUST00000301,BR0038,CURRENT,ACTIVE,7/10/2024,NPR,1/1/2026
ACC0000006782,CUST00001438,BR0034,SALARY,DORMANT,7/17/2025,NPR,1/1/2026
ACC0000006783,CUST00000774,BR0022,LOAN,ACTIVE,11/29/2025,NPR,1/1/2026
ACC0000006784,CUST00002094,BR0038,LOAN,ACTIVE,12/10/2019,NPR,1/1/2026
ACC0000006785,CUST00001497,BR0009,SALARY,ACTIVE,7/21/2019,NPR,1/1/2026
ACC0000006786,CUST00003667,BR0023,SAVINGS,ACTIVE,4/2/2019,NPR,1/1/2026
ACC0000006787,CUST00000314,BR0029,CURRENT,ACTIVE,11/13/2022,NPR,1/1/2026
ACC0000006788,CUST00004322,BR0040,CURRENT,ACTIVE,12/2/2021,NPR,1/1/2026
ACC0000006789,CUST00001069,BR0039,SAVINGS,ACTIVE,1/6/2021,NPR,1/1/2026
ACC0000006790,CUST00000350,BR0010,LOAN,CLOSED,5/3/2019,NPR,1/1/2026
ACC0000006791,CUST00000926,BR0037,SAVINGS,ACTIVE,8/14/2019,NPR,1/1/2026
ACC0000006792,CUST00001800,BR0037,LOAN,ACTIVE,12/3/2020,NPR,1/1/2026
ACC0000006793,CUST00002568,BR0022,SAVINGS,ACTIVE,1/21/2023,NPR,1/1/2026
ACC0000006794,CUST00003168,BR0025,SALARY,ACTIVE,7/3/2021,NPR,1/1/2026
ACC0000006795,CUST00002833,BR0018,SAVINGS,ACTIVE,6/15/2019,NPR,1/1/2026
ACC0000006796,CUST00004088,BR0004,SAVINGS,ACTIVE,4/14/2019,NPR,1/1/2026
ACC0000006797,CUST00002145,BR0026,CURRENT,ACTIVE,10/14/2024,NPR,1/1/2026
ACC0000006798,CUST00001382,BR0040,SAVINGS,ACTIVE,8/23/2025,NPR,1/1/2026
ACC0000006799,CUST00004641,BR0006,SAVINGS,ACTIVE,10/19/2020,NPR,1/1/2026
ACC0000006800,CUST00000616,BR0028,LOAN,DORMANT,5/16/2021,NPR,1/1/2026
ACC0000006801,CUST00001878,BR0040,CURRENT,ACTIVE,11/29/2024,NPR,1/1/2026
ACC0000006802,CUST00002730,BR0027,SALARY,ACTIVE,3/13/2025,NPR,1/1/2026
ACC0000006803,CUST00000299,BR0013,SALARY,CLOSED,5/24/2022,NPR,1/1/2026
ACC0000006804,CUST00002377,BR0035,CURRENT,ACTIVE,11/10/2022,NPR,1/1/2026
ACC0000006805,CUST00004199,BR0007,CURRENT,ACTIVE,4/6/2019,NPR,1/1/2026
ACC0000006806,CUST00002040,BR0009,SALARY,ACTIVE,10/28/2023,NPR,1/1/2026
ACC0000006807,CUST00002634,BR0018,WALLET,ACTIVE,7/25/2019,NPR,1/1/2026
ACC0000006808,CUST00003316,BR0037,CURRENT,ACTIVE,6/15/2025,NPR,1/1/2026
ACC0000006809,CUST00000906,BR0001,CURRENT,ACTIVE,5/5/2025,NPR,1/1/2026
ACC0000006810,CUST00004635,BR0022,CURRENT,ACTIVE,12/3/2021,NPR,1/1/2026
ACC0000006811,CUST00004345,BR0030,CURRENT,ACTIVE,5/30/2019,NPR,1/1/2026
ACC0000006812,CUST00004623,BR0004,CURRENT,CLOSED,7/21/2019,NPR,1/1/2026
ACC0000006813,CUST00004253,BR0001,SALARY,ACTIVE,6/27/2019,NPR,1/1/2026
ACC0000006814,CUST00001019,BR0032,CURRENT,ACTIVE,8/14/2022,NPR,1/1/2026
ACC0000006815,CUST00004946,BR0008,SAVINGS,ACTIVE,11/19/2020,NPR,1/1/2026
ACC0000006816,CUST00004615,BR0001,LOAN,ACTIVE,10/25/2025,NPR,1/1/2026
ACC0000006817,CUST00001675,BR0008,SALARY,ACTIVE,2/16/2020,NPR,1/1/2026
ACC0000006818,CUST00002763,BR0007,WALLET,ACTIVE,6/13/2025,NPR,1/1/2026
ACC0000006819,CUST00004210,BR0040,LOAN,ACTIVE,9/19/2021,NPR,1/1/2026
ACC0000006820,CUST00001913,BR0034,LOAN,ACTIVE,8/25/2020,NPR,1/1/2026
ACC0000006821,CUST00003156,BR0018,WALLET,ACTIVE,2/25/2021,NPR,1/1/2026
ACC0000006822,CUST00001948,BR0002,CURRENT,ACTIVE,7/17/2024,NPR,1/1/2026
ACC0000006823,CUST00002664,BR0013,SAVINGS,ACTIVE,12/31/2021,NPR,1/1/2026
ACC0000006824,CUST00000924,BR0019,LOAN,ACTIVE,5/7/2025,NPR,1/1/2026
ACC0000006825,CUST00003202,BR0018,SAVINGS,ACTIVE,5/12/2023,NPR,1/1/2026
ACC0000006826,CUST00003928,BR0007,SALARY,ACTIVE,6/10/2023,NPR,1/1/2026
ACC0000006827,CUST00003115,BR0029,SALARY,CLOSED,11/28/2025,NPR,1/1/2026
ACC0000006828,CUST00004345,BR0018,WALLET,ACTIVE,2/23/2023,NPR,1/1/2026
ACC0000006829,CUST00003649,BR0005,SALARY,DORMANT,12/7/2022,NPR,1/1/2026
ACC0000006830,CUST00004324,BR0017,SAVINGS,ACTIVE,8/31/2022,NPR,1/1/2026
ACC0000006831,CUST00001066,BR0024,LOAN,ACTIVE,1/23/2020,NPR,1/1/2026
ACC0000006832,CUST00002966,BR0031,LOAN,ACTIVE,7/12/2024,NPR,1/1/2026
ACC0000006833,CUST00002391,BR0035,SALARY,ACTIVE,8/14/2020,NPR,1/1/2026
ACC0000006834,CUST00001990,BR0036,SAVINGS,ACTIVE,7/18/2021,NPR,1/1/2026
ACC0000006835,CUST00001501,BR0005,SAVINGS,ACTIVE,2/26/2024,NPR,1/1/2026
ACC0000006836,CUST00004689,BR0006,LOAN,ACTIVE,10/4/2019,NPR,1/1/2026
ACC0000006837,CUST00003211,BR0038,WALLET,CLOSED,2/8/2025,NPR,1/1/2026
ACC0000006838,CUST00000690,BR0038,SAVINGS,ACTIVE,5/16/2019,NPR,1/1/2026
ACC0000006839,CUST00004521,BR0026,SAVINGS,ACTIVE,3/13/2021,NPR,1/1/2026
ACC0000006840,CUST00002300,BR0014,CURRENT,ACTIVE,9/14/2022,NPR,1/1/2026
ACC0000006841,CUST00004498,BR0038,WALLET,ACTIVE,3/1/2021,NPR,1/1/2026
ACC0000006842,CUST00002055,BR0019,LOAN,ACTIVE,8/27/2022,NPR,1/1/2026
ACC0000006843,CUST00000025,BR0019,LOAN,ACTIVE,2/19/2023,NPR,1/1/2026
ACC0000006844,CUST00001157,BR0035,LOAN,ACTIVE,3/9/2023,NPR,1/1/2026
ACC0000006845,CUST00004570,BR0020,WALLET,ACTIVE,8/29/2025,NPR,1/1/2026
ACC0000006846,CUST00001677,BR0030,LOAN,DORMANT,4/23/2024,NPR,1/1/2026
ACC0000006847,CUST00004933,BR0009,SALARY,ACTIVE,5/11/2022,NPR,1/1/2026
ACC0000006848,CUST00004385,BR0024,SAVINGS,CLOSED,12/29/2025,NPR,1/1/2026
ACC0000006849,CUST00003713,BR0039,LOAN,ACTIVE,4/19/2019,NPR,1/1/2026
ACC0000006850,CUST00002194,BR0037,SALARY,ACTIVE,5/1/2023,NPR,1/1/2026
ACC0000006851,CUST00002028,BR0005,SAVINGS,ACTIVE,9/19/2019,NPR,1/1/2026
ACC0000006852,CUST00003373,BR0021,LOAN,ACTIVE,3/3/2020,NPR,1/1/2026
ACC0000006853,CUST00002052,BR0010,CURRENT,ACTIVE,12/11/2023,NPR,1/1/2026
ACC0000006854,CUST00002500,BR0001,CURRENT,ACTIVE,8/30/2020,NPR,1/1/2026
ACC0000006855,CUST00003549,BR0001,SAVINGS,ACTIVE,9/4/2020,NPR,1/1/2026
ACC0000006856,CUST00003945,BR0015,SALARY,ACTIVE,2/15/2024,NPR,1/1/2026
ACC0000006857,CUST00000767,BR0011,CURRENT,ACTIVE,11/19/2022,NPR,1/1/2026
ACC0000006858,CUST00004721,BR0020,SALARY,ACTIVE,8/19/2023,NPR,1/1/2026
ACC0000006859,CUST00002849,BR0010,WALLET,ACTIVE,6/19/2025,NPR,1/1/2026
ACC0000006860,CUST00004686,BR0031,LOAN,ACTIVE,2/25/2024,NPR,1/1/2026
ACC0000006861,CUST00004379,BR0038,SALARY,ACTIVE,10/28/2023,NPR,1/1/2026
ACC0000006862,CUST00004114,BR0030,LOAN,ACTIVE,8/5/2019,NPR,1/1/2026
ACC0000006863,CUST00000720,BR0037,LOAN,ACTIVE,9/23/2024,NPR,1/1/2026
ACC0000006864,CUST00003873,BR0027,CURRENT,ACTIVE,3/27/2019,NPR,1/1/2026
ACC0000006865,CUST00003502,BR0023,SALARY,ACTIVE,11/24/2022,NPR,1/1/2026
ACC0000006866,CUST00002843,BR0010,CURRENT,ACTIVE,4/20/2025,NPR,1/1/2026
ACC0000006867,CUST00001961,BR0019,SAVINGS,ACTIVE,9/23/2024,NPR,1/1/2026
ACC0000006868,CUST00000392,BR0039,CURRENT,BLOCKED,8/1/2024,NPR,1/1/2026
ACC0000006869,CUST00003660,BR0038,WALLET,ACTIVE,4/3/2019,NPR,1/1/2026
ACC0000006870,CUST00001799,BR0006,SALARY,ACTIVE,10/22/2023,NPR,1/1/2026
ACC0000006871,CUST00004836,BR0011,SALARY,ACTIVE,8/28/2024,NPR,1/1/2026
ACC0000006872,CUST00003622,BR0001,CURRENT,ACTIVE,2/7/2022,NPR,1/1/2026
ACC0000006873,CUST00000915,BR0001,SALARY,ACTIVE,10/4/2024,NPR,1/1/2026
ACC0000006874,CUST00002676,BR0014,WALLET,ACTIVE,6/10/2019,NPR,1/1/2026
ACC0000006875,CUST00001886,BR0032,WALLET,ACTIVE,9/23/2021,NPR,1/1/2026
ACC0000006876,CUST00002450,BR0008,CURRENT,ACTIVE,1/25/2023,NPR,1/1/2026
ACC0000006877,CUST00002978,BR0012,SAVINGS,ACTIVE,5/7/2024,NPR,1/1/2026
ACC0000006878,CUST00000956,BR0037,CURRENT,ACTIVE,7/21/2019,NPR,1/1/2026
ACC0000006879,CUST00004278,BR0002,WALLET,ACTIVE,8/18/2019,NPR,1/1/2026
ACC0000006880,CUST00002662,BR0004,WALLET,ACTIVE,2/29/2020,NPR,1/1/2026
ACC0000006881,CUST00000291,BR0008,CURRENT,ACTIVE,5/30/2023,NPR,1/1/2026
ACC0000006882,CUST00002180,BR0029,SAVINGS,BLOCKED,2/16/2021,NPR,1/1/2026
ACC0000006883,CUST00004310,BR0030,LOAN,ACTIVE,10/16/2023,NPR,1/1/2026
ACC0000006884,CUST00004004,BR0030,WALLET,ACTIVE,10/27/2023,NPR,1/1/2026
ACC0000006885,CUST00000446,BR0011,LOAN,ACTIVE,8/28/2025,NPR,1/1/2026
ACC0000006886,CUST00003916,BR0005,WALLET,BLOCKED,9/27/2023,NPR,1/1/2026
ACC0000006887,CUST00001006,BR0025,WALLET,DORMANT,5/17/2023,NPR,1/1/2026
ACC0000006888,CUST00003945,BR0031,WALLET,ACTIVE,5/29/2025,NPR,1/1/2026
ACC0000006889,CUST00002168,BR0026,SALARY,DORMANT,5/31/2021,NPR,1/1/2026
ACC0000006890,CUST00003418,BR0005,SALARY,ACTIVE,3/28/2024,NPR,1/1/2026
ACC0000006891,CUST00003797,BR0036,CURRENT,ACTIVE,2/17/2025,NPR,1/1/2026
ACC0000006892,CUST00003074,BR0034,SAVINGS,CLOSED,9/17/2019,NPR,1/1/2026
ACC0000006893,CUST00000481,BR0030,WALLET,ACTIVE,6/5/2019,NPR,1/1/2026
ACC0000006894,CUST00004816,BR0023,LOAN,ACTIVE,1/13/2024,NPR,1/1/2026
ACC0000006895,CUST00004713,BR0040,LOAN,ACTIVE,12/27/2020,NPR,1/1/2026
ACC0000006896,CUST00001666,BR0009,SAVINGS,ACTIVE,10/6/2024,NPR,1/1/2026
ACC0000006897,CUST00004997,BR0036,SAVINGS,ACTIVE,4/1/2020,NPR,1/1/2026
ACC0000006898,CUST00004457,BR0007,LOAN,ACTIVE,12/28/2023,NPR,1/1/2026
ACC0000006899,CUST00003380,BR0009,SALARY,ACTIVE,12/26/2021,NPR,1/1/2026
ACC0000006900,CUST00000393,BR0002,LOAN,ACTIVE,9/21/2025,NPR,1/1/2026
ACC0000006901,CUST00002292,BR0019,LOAN,ACTIVE,8/23/2024,NPR,1/1/2026
ACC0000006902,CUST00003980,BR0009,SAVINGS,DORMANT,6/18/2021,NPR,1/1/2026
ACC0000006903,CUST00000309,BR0022,CURRENT,ACTIVE,6/17/2021,NPR,1/1/2026
ACC0000006904,CUST00003774,BR0039,SALARY,ACTIVE,11/14/2025,NPR,1/1/2026
ACC0000006905,CUST00003768,BR0015,SAVINGS,ACTIVE,11/11/2020,NPR,1/1/2026
ACC0000006906,CUST00004287,BR0027,SAVINGS,ACTIVE,6/4/2020,NPR,1/1/2026
ACC0000006907,CUST00002044,BR0036,LOAN,ACTIVE,5/2/2020,NPR,1/1/2026
ACC0000006908,CUST00003622,BR0006,WALLET,ACTIVE,1/26/2021,NPR,1/1/2026
ACC0000006909,CUST00004891,BR0015,SALARY,ACTIVE,7/11/2021,NPR,1/1/2026
ACC0000006910,CUST00000224,BR0026,SAVINGS,ACTIVE,5/7/2023,NPR,1/1/2026
ACC0000006911,CUST00000017,BR0022,WALLET,ACTIVE,7/22/2022,NPR,1/1/2026
ACC0000006912,CUST00002299,BR0015,SAVINGS,ACTIVE,4/19/2019,NPR,1/1/2026
ACC0000006913,CUST00001735,BR0016,CURRENT,ACTIVE,1/21/2020,NPR,1/1/2026
ACC0000006914,CUST00000940,BR0010,CURRENT,ACTIVE,9/21/2019,NPR,1/1/2026
ACC0000006915,CUST00001610,BR0037,SALARY,ACTIVE,11/26/2025,NPR,1/1/2026
ACC0000006916,CUST00001691,BR0009,LOAN,ACTIVE,11/17/2022,NPR,1/1/2026
ACC0000006917,CUST00004541,BR0011,LOAN,ACTIVE,7/18/2020,NPR,1/1/2026
ACC0000006918,CUST00004103,BR0017,LOAN,ACTIVE,1/8/2024,NPR,1/1/2026
ACC0000006919,CUST00002642,BR0035,LOAN,ACTIVE,7/23/2025,NPR,1/1/2026
ACC0000006920,CUST00002590,BR0008,SAVINGS,ACTIVE,8/27/2024,NPR,1/1/2026
ACC0000006921,CUST00000036,BR0011,LOAN,ACTIVE,1/24/2023,NPR,1/1/2026
ACC0000006922,CUST00000547,BR0033,SALARY,ACTIVE,10/13/2024,NPR,1/1/2026
ACC0000006923,CUST00002744,BR0017,WALLET,DORMANT,9/25/2025,NPR,1/1/2026
ACC0000006924,CUST00001688,BR0028,LOAN,ACTIVE,9/21/2024,NPR,1/1/2026
ACC0000006925,CUST00002186,BR0030,LOAN,ACTIVE,12/13/2020,NPR,1/1/2026
ACC0000006926,CUST00004192,BR0038,WALLET,ACTIVE,3/29/2020,NPR,1/1/2026
ACC0000006927,CUST00002545,BR0017,SALARY,ACTIVE,5/19/2021,NPR,1/1/2026
ACC0000006928,CUST00003092,BR0039,CURRENT,ACTIVE,11/13/2024,NPR,1/1/2026
ACC0000006929,CUST00000419,BR0029,LOAN,ACTIVE,3/8/2020,NPR,1/1/2026
ACC0000006930,CUST00003660,BR0017,CURRENT,ACTIVE,5/8/2025,NPR,1/1/2026
ACC0000006931,CUST00001452,BR0003,WALLET,DORMANT,5/9/2024,NPR,1/1/2026
ACC0000006932,CUST00004452,BR0003,SALARY,ACTIVE,3/30/2022,NPR,1/1/2026
ACC0000006933,CUST00004300,BR0005,SAVINGS,ACTIVE,10/30/2024,NPR,1/1/2026
ACC0000006934,CUST00003359,BR0029,WALLET,DORMANT,12/24/2022,NPR,1/1/2026
ACC0000006935,CUST00000551,BR0034,WALLET,ACTIVE,1/8/2020,NPR,1/1/2026
ACC0000006936,CUST00000274,BR0015,SALARY,ACTIVE,6/11/2021,NPR,1/1/2026
ACC0000006937,CUST00003098,BR0006,LOAN,DORMANT,8/14/2025,NPR,1/1/2026
ACC0000006938,CUST00000821,BR0006,CURRENT,ACTIVE,5/22/2019,NPR,1/1/2026
ACC0000006939,CUST00000052,BR0024,SALARY,ACTIVE,7/6/2022,NPR,1/1/2026
ACC0000006940,CUST00001135,BR0032,LOAN,ACTIVE,1/31/2021,NPR,1/1/2026
ACC0000006941,CUST00003542,BR0005,LOAN,ACTIVE,3/7/2019,NPR,1/1/2026
ACC0000006942,CUST00003326,BR0039,SAVINGS,ACTIVE,12/28/2023,NPR,1/1/2026
ACC0000006943,CUST00004834,BR0008,SAVINGS,ACTIVE,6/23/2023,NPR,1/1/2026
ACC0000006944,CUST00002530,BR0031,SALARY,ACTIVE,7/5/2024,NPR,1/1/2026
ACC0000006945,CUST00003488,BR0013,SALARY,ACTIVE,9/1/2023,NPR,1/1/2026
ACC0000006946,CUST00002130,BR0016,SAVINGS,ACTIVE,6/17/2025,NPR,1/1/2026
ACC0000006947,CUST00000726,BR0016,SALARY,ACTIVE,11/10/2019,NPR,1/1/2026
ACC0000006948,CUST00000350,BR0039,SAVINGS,ACTIVE,8/2/2019,NPR,1/1/2026
ACC0000006949,CUST00001817,BR0033,WALLET,ACTIVE,4/13/2019,NPR,1/1/2026
ACC0000006950,CUST00004488,BR0013,SALARY,ACTIVE,5/5/2019,NPR,1/1/2026
ACC0000006951,CUST00002875,BR0017,LOAN,ACTIVE,12/7/2019,NPR,1/1/2026
ACC0000006952,CUST00003305,BR0040,CURRENT,ACTIVE,11/12/2022,NPR,1/1/2026
ACC0000006953,CUST00000470,BR0033,LOAN,ACTIVE,3/12/2019,NPR,1/1/2026
ACC0000006954,CUST00000219,BR0028,SALARY,ACTIVE,3/8/2021,NPR,1/1/2026
ACC0000006955,CUST00001984,BR0014,LOAN,ACTIVE,6/5/2020,NPR,1/1/2026
ACC0000006956,CUST00002587,BR0007,WALLET,CLOSED,8/24/2023,NPR,1/1/2026
ACC0000006957,CUST00003687,BR0001,SAVINGS,DORMANT,6/11/2022,NPR,1/1/2026
ACC0000006958,CUST00000588,BR0002,WALLET,ACTIVE,12/18/2025,NPR,1/1/2026
ACC0000006959,CUST00004712,BR0016,LOAN,ACTIVE,9/19/2024,NPR,1/1/2026
ACC0000006960,CUST00003642,BR0019,WALLET,BLOCKED,8/10/2023,NPR,1/1/2026
ACC0000006961,CUST00004729,BR0021,CURRENT,ACTIVE,8/18/2020,NPR,1/1/2026
ACC0000006962,CUST00004158,BR0016,SALARY,ACTIVE,8/20/2025,NPR,1/1/2026
ACC0000006963,CUST00001148,BR0029,SAVINGS,ACTIVE,6/6/2025,NPR,1/1/2026
ACC0000006964,CUST00004299,BR0030,SALARY,ACTIVE,5/25/2025,NPR,1/1/2026
ACC0000006965,CUST00004604,BR0034,SALARY,ACTIVE,8/24/2025,NPR,1/1/2026
ACC0000006966,CUST00003550,BR0002,WALLET,ACTIVE,5/9/2023,NPR,1/1/2026
